451 1691.040300 2.348E-65 2.513E-07.05000.00119256.38140.750.000000              4              4                    S  9q     350200 1 1 0 1 0 0    69.0   57.0
451 1720.915200 4.048E-40 1.810E-07.05000.001 7187.52560.750.000000              1              1                    S  7q     350200 1 1 0 1 0 0    57.0   45.0
451 1721.607700 1.587E-54 5.221E-08.05000.00113507.28160.750.000000              3              2                    O 10q     350200 1 1 0 1 0 0    17.0   21.0
451 1736.059700 7.566E-84 3.036E-07.05000.00128105.63640.750.000000              6              6                    S 13q     350200 1 1 0 1 0 0    93.0   81.0
451 1758.439500 7.348E-75 3.299E-07.05000.00123831.67230.750.000000              5              5                    S 11q     350200 1 1 0 1 0 0    81.0   69.0
451 1766.207700 1.052E-96 3.192E-11.05000.00332422.47680.750.000000              2              0                    O 29q     350200 1 1 0 1 0 0   165.0  177.0
451 1773.657300 4.333E-86 3.297E-07.05000.00128962.76890.750.000000              6              6                    S 14q     350200 1 1 0 1 0 0    33.0   29.0
451 1774.969300 2.652E-59 7.548E-08.05000.00116033.74170.750.000000              4              3                    O  9q     350200 1 1 0 1 0 0    45.0   57.0
451 1775.166800 4.991E-50 2.528E-07.05000.00111732.11480.750.000000              2              2                    S  8q     350200 1 1 0 1 0 0    21.0   17.0
451 1776.377300 5.662E-41 2.060E-08.05000.001 7132.06350.750.000000              1              0                    O 11q     350200 1 1 0 1 0 0    57.0   69.0
451 1781.293500 1.244E-84 6.204E-08.05000.00127538.44900.750.000000              9              8                    O  4q     350200 1 1 0 1 0 0     5.0    9.0
451 1795.008400 1.938E-67 3.439E-07.05000.00120074.41780.750.000000              4              4                    S 10q     350200 1 1 0 1 0 0    25.0   21.0
451 1800.023000 1.641E-58 3.133E-07.05000.00116033.74170.750.000000              3              3                    S  9q     350200 1 1 0 1 0 0    69.0   57.0
451 1814.492400 1.117E-31 1.997E-07.05000.001 3187.47050.750.000000              0              0                    S  7q     350200 1 1 0 1 0 0    57.0   45.0
451 1815.604600 5.800E-65 9.576E-08.05000.00118499.22170.750.000000              5              4                    O  8q     350200 1 1 0 1 0 0    13.0   17.0
451 1828.852000 2.034E-79 9.017E-08.05000.00125430.06010.750.000000              8              7                    O  5q     350200 1 1 0 1 0 0    21.0   33.0
451 1829.760800 4.539E-77 4.028E-07.05000.00124691.59620.750.000000              5              5                    S 12q     350200 1 1 0 1 0 0    29.0   25.0
451 1840.695100 1.413E-69 1.078E-07.05000.00120894.89090.750.000000              6              5                    O  7q     350200 1 1 0 1 0 0    33.0   45.0
451 1842.608300 4.641E-95 2.096E-10.05000.00331997.59120.750.000000              3              1                    O 27q     350200 1 1 0 1 0 0   153.0  165.0
451 1846.649400 4.913E-75 1.065E-07.05000.00123209.75760.750.000000              7              6                    O  6q     350200 1 1 0 1 0 0     9.0   13.0
451 1848.377300 5.687E-47 4.836E-08.05000.001 9883.73750.750.000000              2              1                    O 10q     350200 1 1 0 1 0 0    17.0   21.0
451 1876.155300 3.733E-42 2.899E-07.05000.001 8007.58220.750.000000              1              1                    S  8q     350200 1 1 0 1 0 0    21.0   17.0
451 1887.049700 1.062E-68 4.477E-07.05000.00120947.42170.750.000000              4              4                    S 11q     350200 1 1 0 1 0 0    81.0   69.0
451 1889.402400 2.030E-78 4.722E-07.05000.00125590.11180.750.000000              5              5                    S 13q     350200 1 1 0 1 0 0    93.0   81.0
451 1908.822200 3.338E-51 3.753E-07.05000.00112584.71620.750.000000              2              2                    S  9q     350200 1 1 0 1 0 0    69.0   57.0
451 1910.726900 4.692E-52 8.105E-08.05000.00112584.71620.750.000000              3              2                    O  9q     350200 1 1 0 1 0 0    45.0   57.0
451 1912.682500 1.063E-60 4.347E-07.05000.00116904.05820.750.000000              3              3                    S 10q     350200 1 1 0 1 0 0    25.0   21.0
451 1914.658900 6.947E-94 8.072E-10.05000.00331685.72430.750.000000              4              2                    O 25q     350200 1 1 0 1 0 0   141.0  153.0
451 1930.651800 1.009E-83 8.439E-08.05000.00227258.91210.750.000000              9              8                    O  3q     350200 1 1 0 1 0 0     9.0   21.0
451 1937.460800 8.365E-81 5.330E-07.05000.00126521.35700.750.000000              5              5                    S 14q     350200 1 1 0 1 0 0    33.0   29.0
451 1950.003400 2.645E-94 2.990E-11.05000.00330997.52130.750.000000              2              0                    O 28q     350200 1 1 0 1 0 0    53.0   57.0
451 1961.501800 4.746E-58 1.142E-07.05000.00115228.88930.750.000000              4              3                    O  8q     350200 1 1 0 1 0 0    13.0   17.0
451 1967.227400 4.939E-71 5.585E-07.05000.00121869.42620.750.000000              4              4                    S 12q     350200 1 1 0 1 0 0    29.0   25.0
451 1974.029400 2.651E-82 5.806E-07.05000.00127479.51420.750.000000              5              5                    S 15q     350200 1 1 0 1 0 0   105.0   93.0
451 1976.661900 4.542E-39 3.250E-08.05000.001 6030.92030.750.000000              1              0                    O 10q     350200 1 1 0 1 0 0    17.0   21.0
451 1978.977300 8.371E-34 3.229E-07.05000.001 4051.94300.750.000000              0              0                    S  8q     350200 1 1 0 1 0 0    21.0   17.0
451 1980.317100 4.472E-93 2.357E-09.05000.00331490.93800.750.000000              5              3                    O 23q     350200 1 1 0 1 0 0   129.0  141.0
451 1989.890000 3.433E-79 1.231E-07.05000.00125056.40700.750.000000              8              7                    O  4q     350200 1 1 0 1 0 0     5.0    9.0
451 1998.284500 5.141E-63 1.412E-07.05000.00117808.71100.750.000000              5              4                    O  7q     350200 1 1 0 1 0 0    33.0   45.0
451 1999.161800 8.208E-85 6.109E-07.05000.00128458.81780.750.000000              5              5                    S 16q     350200 1 1 0 1 0 0    37.0   33.0
451 2012.828900 2.067E-86 6.206E-07.05000.00129453.54360.750.000000              5              5                    S 17q     350200 1 1 0 1 0 0   117.0  105.0
451 2013.125500 4.480E-62 5.746E-07.05000.00117833.76470.750.000000              3              3                    S 11q     350200 1 1 0 1 0 0    81.0   69.0
451 2016.877400 1.347E-73 1.490E-07.05000.00122735.58600.750.000000              7              6                    O  5q     350200 1 1 0 1 0 0    21.0   33.0
451 2018.029500 7.718E-69 1.547E-07.05000.00120314.82630.750.000000              6              5                    O  6q     350200 1 1 0 1 0 0     9.0   13.0
451 2018.532100 1.992E-43 4.346E-07.05000.001 8908.44080.750.000000              1              1                    S  9q     350200 1 1 0 1 0 0    69.0   57.0
451 2029.892000 1.694E-53 5.268E-07.05000.00113507.28160.750.000000              2              2                    S 10q     350200 1 1 0 1 0 0    25.0   21.0
451 2030.695800 9.858E-93 2.337E-10.05000.00330643.34580.750.000000              3              1                    O 26q     350200 1 1 0 1 0 0    49.0   53.0
451 2035.688300 1.630E-72 6.705E-07.05000.00122834.47140.750.000000              4              4                    S 13q     350200 1 1 0 1 0 0    93.0   81.0
451 2047.176900 2.161E-44 7.436E-08.05000.001 8908.44080.750.000000              2              1                    O  9q     350200 1 1 0 1 0 0    45.0   57.0
451 2071.799600 8.634E-97 8.691E-09.05000.00133332.27960.750.000000              2              1                    Q 28q     350200 1 1 0 1 0 0    57.0   57.0
451 2077.743400 4.883E-84 1.515E-07.05000.00127046.29700.750.000000              9              8                    O  2q     350200 1 1 0 1 0 0     1.0    5.0
451 2092.633200 4.866E-75 7.779E-07.05000.00123836.65360.750.000000              4              4                    S 14q     350200 1 1 0 1 0 0    33.0   29.0
451 2101.055800 5.494E-98 5.823E-09.05000.00133824.79000.750.000000              1              0                    Q 30q     350200 1 1 0 1 0 0    61.0   61.0
451 2101.457400 1.571E-64 7.290E-07.05000.00118816.74070.750.000000              3              3                    S 12q     350200 1 1 0 1 0 0    29.0   25.0
451 2106.968300 1.124E-91 9.950E-10.05000.00330408.02580.750.000000              4              2                    O 24q     350200 1 1 0 1 0 0    45.0   49.0
451 2106.998500 1.054E-50 1.215E-07.05000.00111732.11480.750.000000              3              2                    O  8q     350200 1 1 0 1 0 0    13.0   17.0
451 2109.445200 2.634E-92 1.441E-08.05000.00131490.93800.750.000000              4              3                    Q 23q     350200 1 1 0 1 0 0   141.0  141.0
451 2130.100600 3.549E-35 4.888E-07.05000.001 5001.96290.750.000000              0              0                    S  9q     350200 1 1 0 1 0 0    69.0   57.0
451 2132.291100 6.096E-91 2.553E-11.05000.00329553.43320.750.000000              2              0                    O 27q     350200 1 1 0 1 0 0   153.0  165.0
451 2138.288700 1.097E-76 8.745E-07.05000.00124870.15970.750.000000              4              4                    S 15q     350200 1 1 0 1 0 0   105.0   93.0
451 2138.372200 5.486E-55 7.057E-07.05000.00114493.53840.750.000000              2              2                    S 11q     350200 1 1 0 1 0 0    81.0   69.0
451 2143.065500 5.196E-87 1.883E-08.05000.00128884.04040.750.000000              8              7                    Q 11q     350200 1 1 0 1 0 0    69.0   69.0
451 2147.871600 7.901E-46 6.169E-07.05000.001 9883.73750.750.000000              1              1                    S 10q     350200 1 1 0 1 0 0    25.0   21.0
451 2150.653600 3.221E-78 1.710E-07.05000.00224752.46340.750.000000              8              7                    O  3q     350200 1 1 0 1 0 0     9.0   21.0
451 2154.025700 5.166E-56 1.670E-07.05000.00114495.44310.750.000000              4              3                    O  7q     350200 1 1 0 1 0 0    33.0   45.0
451 2154.475200 1.120E-92 1.518E-08.05000.00131685.72430.750.000000              3              2                    Q 25q     350200 1 1 0 1 0 0   153.0  153.0
451 2156.514400 1.916E-86 2.026E-08.05000.00128284.69500.750.000000              9              8                    Q  6q     350200 1 1 0 1 0 0    13.0   13.0
451 2161.107400 2.985E-90 1.911E-08.05000.00130311.73580.750.000000              5              4                    Q 20q     350200 1 1 0 1 0 0    41.0   41.0
451 2172.878800 2.371E-79 9.532E-07.05000.00125929.28680.750.000000              4              4                    S 16q     350200 1 1 0 1 0 0    37.0   33.0
451 2176.711800 5.159E-91 3.106E-09.05000.00330296.13140.750.000000              5              3                    O 22q     350200 1 1 0 1 0 0    41.0   45.0
451 2177.881400 3.838E-66 8.917E-07.05000.00119846.89020.750.000000              3              3                    S 13q     350200 1 1 0 1 0 0    93.0   81.0
451 2183.340200 1.699E-87 2.229E-08.05000.00128962.76890.750.000000              7              6                    Q 14q     350200 1 1 0 1 0 0    29.0   29.0
451 2185.562700 2.231E-36 4.960E-08.05000.001 5001.96290.750.000000              1              0                    O  9q     350200 1 1 0 1 0 0    45.0   57.0
451 2185.637400 3.379E-62 2.016E-07.05000.00117190.39110.750.000000              5              4                    O  6q     350200 1 1 0 1 0 0     9.0   13.0
451 2187.340000 5.610E-88 2.216E-08.05000.00129453.54360.750.000000              6              5                    Q 17q     350200 1 1 0 1 0 0   105.0  105.0
451 2188.647700 2.645E-73 2.043E-07.05000.00122332.85580.750.000000              7              6                    O  4q     350200 1 1 0 1 0 0     5.0    9.0
451 2191.093300 2.294E-93 1.358E-08.05000.00131997.59120.750.000000              2              1                    Q 27q     350200 1 1 0 1 0 0   165.0  165.0
451 2195.497700 4.000E-85 2.435E-08.05000.00127881.66970.750.000000              9              8                    Q  5q     350200 1 1 0 1 0 0    33.0   33.0
451 2196.596000 4.098E-81 1.010E-06.05000.00127008.44840.750.000000              4              4                    S 17q     350200 1 1 0 1 0 0   117.0  105.0
451 2198.554700 2.499E-67 2.158E-07.05000.00119806.99550.750.000000              6              5                    O  5q     350200 1 1 0 1 0 0    21.0   33.0
451 2203.258300 1.665E-88 1.009E-06.05000.00130311.73580.750.000000              4              4                    S 20q     350200 1 1 0 1 0 0    45.0   41.0
451 2209.570200 7.179E-84 1.040E-06.05000.00128102.16560.750.000000              4              4                    S 18q     350200 1 1 0 1 0 0    41.0   37.0
451 2209.677800 5.825E-86 2.527E-08.05000.00128190.03060.750.000000              8              7                    Q 10q     350200 1 1 0 1 0 0    21.0   21.0
451 2211.831200 1.059E-85 1.041E-06.05000.00129205.04440.750.000000              4              4                    S 19q     350200 1 1 0 1 0 0   129.0  117.0
451 2217.352300 1.998E-89 2.519E-10.05000.00329273.58570.750.000000              3              1                    O 25q     350200 1 1 0 1 0 0   141.0  153.0
451 2218.862700 3.883E-90 2.213E-08.05000.00130296.13140.750.000000              4              3                    Q 22q     350200 1 1 0 1 0 0    45.0   45.0
451 2220.729900 1.974E-94 8.827E-09.05000.00132422.47680.750.000000              1              0                    Q 29q     350200 1 1 0 1 0 0   177.0  177.0
451 2227.970200 6.553E-85 2.840E-08.05000.00127538.44900.750.000000              9              8                    Q  4q     350200 1 1 0 1 0 0     9.0    9.0
451 2234.397500 1.450E-57 9.080E-07.05000.00115537.17360.750.000000              2              2                    S 12q     350200 1 1 0 1 0 0    29.0   25.0
451 2237.098200 1.039E-90 7.897E-09.05000.00330311.73580.750.000000              6              4                    O 20q     350200 1 1 0 1 0 0    37.0   41.0
451 2242.670100 8.327E-69 1.056E-06.05000.00120918.19810.750.000000              3              3                    S 14q     350200 1 1 0 1 0 0    33.0   29.0
451 2253.546300 6.119E-43 1.108E-07.05000.001 8007.58220.750.000000              2              1                    O  8q     350200 1 1 0 1 0 0    13.0   17.0
451 2253.951800 6.658E-84 3.253E-08.05000.00227258.91210.750.000000              9              8                    Q  3q     350200 1 1 0 1 0 0    21.0   21.0
451 2261.328100 2.485E-87 2.814E-08.05000.00129205.04440.750.000000              5              4                    Q 19q     350200 1 1 0 1 0 0   117.0  117.0
451 2262.525200 3.931E-85 3.075E-08.05000.00128105.63640.750.000000              7              6                    Q 13q     350200 1 1 0 1 0 0    81.0   81.0
451 2264.179600 1.960E-47 8.362E-07.05000.00110926.97290.750.000000              1              1                    S 11q     350200 1 1 0 1 0 0    81.0   69.0
451 2266.015800 2.412E-90 2.268E-08.05000.00130408.02580.750.000000              3              2                    Q 24q     350200 1 1 0 1 0 0    49.0   49.0
451 2267.681100 1.095E-37 7.012E-07.05000.001 6030.92030.750.000000              0              0                    S 10q     350200 1 1 0 1 0 0    25.0   21.0
451 2270.089300 4.618E-84 3.241E-08.05000.00127535.95040.750.000000              8              7                    Q  9q     350200 1 1 0 1 0 0    57.0   57.0
451 2273.445500 5.083E-84 3.775E-08.05000.00127046.29700.750.000000              9              8                    Q  2q     350200 1 1 0 1 0 0     5.0    5.0
451 2277.608400 2.910E-86 3.152E-08.05000.00128458.81780.750.000000              6              5                    Q 16q     350200 1 1 0 1 0 0    33.0   33.0
451 2286.446900 2.677E-83 5.570E-08.05000.00126903.11700.750.000000              9              8                    Q  1q     350200 1 1 0 1 0 0     9.0    9.0
451 2296.138900 1.341E-70 1.214E-06.05000.00122024.77160.750.000000              3              3                    S 15q     350200 1 1 0 1 0 0   105.0   93.0
451 2297.900500 1.724E-88 1.203E-09.05000.00329118.97510.750.000000              4              2                    O 23q     350200 1 1 0 1 0 0   129.0  141.0
451 2304.178900 7.025E-91 1.982E-08.05000.00130643.34580.750.000000              2              1                    Q 26q     350200 1 1 0 1 0 0    53.0   53.0
451 2309.587100 1.777E-78 3.187E-07.05000.00124521.50350.750.000000              8              7                    O  2q     350200 1 1 0 1 0 0     1.0    5.0
451 2309.650400 1.412E-48 1.768E-07.05000.00110955.61770.750.000000              3              2                    O  7q     350200 1 1 0 1 0 0    33.0   45.0
451 2314.327100 1.561E-88 1.993E-11.05000.00328093.69870.750.000000              2              0                    O 26q     350200 1 1 0 1 0 0    49.0   53.0
451 2318.211600 2.622E-59 1.128E-06.05000.00116631.91060.750.000000              2              2                    S 13q     350200 1 1 0 1 0 0    93.0   81.0
451 2322.231500 5.027E-87 3.184E-08.05000.00129094.64410.750.000000              4              3                    Q 21q     350200 1 1 0 1 0 0   129.0  129.0
451 2324.436700 3.124E-83 4.005E-08.05000.00126927.53170.750.000000              8              7                    Q  8q     350200 1 1 0 1 0 0    17.0   17.0
451 2334.758300 8.363E-92 1.260E-08.05000.00130997.52130.750.000000              1              0                    Q 28q     350200 1 1 0 1 0 0    57.0   57.0
451 2335.842300 8.446E-84 4.050E-08.05000.00127276.24810.750.000000              7              6                    Q 12q     350200 1 1 0 1 0 0    25.0   25.0
451 2338.621800 2.037E-73 1.358E-06.05000.00123160.86820.750.000000              3              3                    S 16q     350200 1 1 0 1 0 0    37.0   33.0
451 2349.261500 2.388E-90 1.493E-06.05000.00131490.93800.750.000000              3              3                    S 23q     350200 1 1 0 1 0 0   153.0  141.0
451 2351.589400 4.083E-55 2.375E-07.05000.00113839.11330.750.000000              4              3                    O  6q     350200 1 1 0 1 0 0     9.0   13.0
451 2355.814000 2.146E-85 3.918E-08.05000.00128102.16560.750.000000              5              4                    Q 18q     350200 1 1 0 1 0 0    37.0   37.0
451 2360.523000 2.830E-72 2.877E-07.05000.00222005.55020.750.000000              7              6                    O  3q     350200 1 1 0 1 0 0     9.0   21.0
451 2362.181900 1.204E-83 4.263E-08.05000.00127479.51420.750.000000              6              5                    Q 15q     350200 1 1 0 1 0 0    93.0   93.0
451 2367.611300 3.892E-50 1.089E-06.05000.00112031.60910.750.000000              1              1                    S 12q     350200 1 1 0 1 0 0    29.0   25.0
